PUMA_ch,borough,GRPIP,rent_deciles,rent_cat,HH_size,n,nyc_pums_Name
4013,Brooklyn,57,51-60,severly rent burdened,2,88,Bay Ridge & Dyker Heights
4013,Brooklyn,57,51-60,severly rent burdened,3,46,Bay Ridge & Dyker Heights
4013,Brooklyn,57,51-60,severly rent burdened,5,59,Bay Ridge & Dyker Heights
4013,Brooklyn,57,51-60,severly rent burdened,6,10,Bay Ridge & Dyker Heights
4013,Brooklyn,58,51-60,severly rent burdened,1,35,Bay Ridge & Dyker Heights
4013,Brooklyn,58,51-60,severly rent burdened,2,78,Bay Ridge & Dyker Heights
4013,Brooklyn,58,51-60,severly rent burdened,3,8,Bay Ridge & Dyker Heights
4013,Brooklyn,58,51-60,severly rent burdened,4,22,Bay Ridge & Dyker Heights
4013,Brooklyn,59,51-60,severly rent burdened,1,73,Bay Ridge & Dyker Heights
4013,Brooklyn,59,51-60,severly rent burdened,2,36,Bay Ridge & Dyker Heights
4013,Brooklyn,59,51-60,severly rent burdened,5,13,Bay Ridge & Dyker Heights
4013,Brooklyn,60,51-60,severly rent burdened,1,37,Bay Ridge & Dyker Heights
4013,Brooklyn,60,51-60,severly rent burdened,2,35,Bay Ridge & Dyker Heights
4013,Brooklyn,61,61-70,severly rent burdened,2,13,Bay Ridge & Dyker Heights
4013,Brooklyn,61,61-70,severly rent burdened,3,26,Bay Ridge & Dyker Heights
4013,Brooklyn,61,61-70,severly rent burdened,4,13,Bay Ridge & Dyker Heights
4013,Brooklyn,61,61-70,severly rent burdened,7,16,Bay Ridge & Dyker Heights
4013,Brooklyn,62,61-70,severly rent burdened,1,79,Bay Ridge & Dyker Heights
4013,Brooklyn,62,61-70,severly rent burdened,2,17,Bay Ridge & Dyker Heights
4013,Brooklyn,62,61-70,severly rent burdened,5,43,Bay Ridge & Dyker Heights
4013,Brooklyn,63,61-70,severly rent burdened,1,34,Bay Ridge & Dyker Heights
4013,Brooklyn,63,61-70,severly rent burdened,2,11,Bay Ridge & Dyker Heights
4013,Brooklyn,63,61-70,severly rent burdened,3,39,Bay Ridge & Dyker Heights
4013,Brooklyn,64,61-70,severly rent burdened,1,86,Bay Ridge & Dyker Heights
4013,Brooklyn,64,61-70,severly rent burdened,2,13,Bay Ridge & Dyker Heights
4013,Brooklyn,64,61-70,severly rent burdened,3,62,Bay Ridge & Dyker Heights
4013,Brooklyn,65,61-70,severly rent burdened,1,15,Bay Ridge & Dyker Heights
4013,Brooklyn,65,61-70,severly rent burdened,3,14,Bay Ridge & Dyker Heights
4013,Brooklyn,65,61-70,severly rent burdened,4,47,Bay Ridge & Dyker Heights
4013,Brooklyn,66,61-70,severly rent burdened,4,50,Bay Ridge & Dyker Heights
4013,Brooklyn,67,61-70,severly rent burdened,1,16,Bay Ridge & Dyker Heights
4013,Brooklyn,67,61-70,severly rent burdened,2,88,Bay Ridge & Dyker Heights
4013,Brooklyn,67,61-70,severly rent burdened,3,8,Bay Ridge & Dyker Heights
4013,Brooklyn,67,61-70,severly rent burdened,5,62,Bay Ridge & Dyker Heights
4013,Brooklyn,68,61-70,severly rent burdened,2,23,Bay Ridge & Dyker Heights
4013,Brooklyn,68,61-70,severly rent burdened,3,31,Bay Ridge & Dyker Heights
4013,Brooklyn,68,61-70,severly rent burdened,5,41,Bay Ridge & Dyker Heights
4013,Brooklyn,69,61-70,severly rent burdened,1,71,Bay Ridge & Dyker Heights
4013,Brooklyn,69,61-70,severly rent burdened,2,58,Bay Ridge & Dyker Heights
4013,Brooklyn,69,61-70,severly rent burdened,7,46,Bay Ridge & Dyker Heights
4013,Brooklyn,70,61-70,severly rent burdened,1,62,Bay Ridge & Dyker Heights
4013,Brooklyn,70,61-70,severly rent burdened,3,28,Bay Ridge & Dyker Heights
4013,Brooklyn,71,71-80,severly rent burdened,1,46,Bay Ridge & Dyker Heights
4013,Brooklyn,71,71-80,severly rent burdened,2,37,Bay Ridge & Dyker Heights
4013,Brooklyn,72,71-80,severly rent burdened,1,51,Bay Ridge & Dyker Heights
4013,Brooklyn,72,71-80,severly rent burdened,2,13,Bay Ridge & Dyker Heights
4013,Brooklyn,72,71-80,severly rent burdened,5,32,Bay Ridge & Dyker Heights
4013,Brooklyn,72,71-80,severly rent burdened,6,13,Bay Ridge & Dyker Heights
4013,Brooklyn,73,71-80,severly rent burdened,1,102,Bay Ridge & Dyker Heights
4013,Brooklyn,73,71-80,severly rent burdened,2,46,Bay Ridge & Dyker Heights
4013,Brooklyn,73,71-80,severly rent burdened,4,73,Bay Ridge & Dyker Heights
4013,Brooklyn,74,71-80,severly rent burdened,1,58,Bay Ridge & Dyker Heights
4013,Brooklyn,74,71-80,severly rent burdened,2,20,Bay Ridge & Dyker Heights
4013,Brooklyn,74,71-80,severly rent burdened,3,37,Bay Ridge & Dyker Heights
4013,Brooklyn,74,71-80,severly rent burdened,4,59,Bay Ridge & Dyker Heights
4013,Brooklyn,75,71-80,severly rent burdened,2,75,Bay Ridge & Dyker Heights
4013,Brooklyn,75,71-80,severly rent burdened,4,39,Bay Ridge & Dyker Heights
4013,Brooklyn,76,71-80,severly rent burdened,1,13,Bay Ridge & Dyker Heights
4013,Brooklyn,76,71-80,severly rent burdened,2,13,Bay Ridge & Dyker Heights
4013,Brooklyn,76,71-80,severly rent burdened,3,7,Bay Ridge & Dyker Heights
4013,Brooklyn,77,71-80,severly rent burdened,1,79,Bay Ridge & Dyker Heights
4013,Brooklyn,77,71-80,severly rent burdened,2,59,Bay Ridge & Dyker Heights
4013,Brooklyn,77,71-80,severly rent burdened,3,47,Bay Ridge & Dyker Heights
4013,Brooklyn,77,71-80,severly rent burdened,5,27,Bay Ridge & Dyker Heights
4013,Brooklyn,78,71-80,severly rent burdened,1,17,Bay Ridge & Dyker Heights
4013,Brooklyn,79,71-80,severly rent burdened,1,38,Bay Ridge & Dyker Heights
4013,Brooklyn,79,71-80,severly rent burdened,2,18,Bay Ridge & Dyker Heights
4013,Brooklyn,79,71-80,severly rent burdened,3,13,Bay Ridge & Dyker Heights
4013,Brooklyn,79,71-80,severly rent burdened,5,54,Bay Ridge & Dyker Heights
4013,Brooklyn,80,71-80,severly rent burdened,1,29,Bay Ridge & Dyker Heights
4013,Brooklyn,81,81-90,severly rent burdened,1,75,Bay Ridge & Dyker Heights
4013,Brooklyn,81,81-90,severly rent burdened,4,34,Bay Ridge & Dyker Heights
4013,Brooklyn,82,81-90,severly rent burdened,2,54,Bay Ridge & Dyker Heights
4013,Brooklyn,83,81-90,severly rent burdened,1,13,Bay Ridge & Dyker Heights
4013,Brooklyn,83,81-90,severly rent burdened,2,36,Bay Ridge & Dyker Heights
4013,Brooklyn,84,81-90,severly rent burdened,1,81,Bay Ridge & Dyker Heights
4013,Brooklyn,84,81-90,severly rent burdened,3,48,Bay Ridge & Dyker Heights
4013,Brooklyn,84,81-90,severly rent burdened,4,29,Bay Ridge & Dyker Heights
4013,Brooklyn,84,81-90,severly rent burdened,6,11,Bay Ridge & Dyker Heights
4013,Brooklyn,85,81-90,severly rent burdened,1,14,Bay Ridge & Dyker Heights
4013,Brooklyn,85,81-90,severly rent burdened,3,12,Bay Ridge & Dyker Heights
4013,Brooklyn,86,81-90,severly rent burdened,1,23,Bay Ridge & Dyker Heights
4013,Brooklyn,86,81-90,severly rent burdened,2,11,Bay Ridge & Dyker Heights
4013,Brooklyn,86,81-90,severly rent burdened,3,16,Bay Ridge & Dyker Heights
4013,Brooklyn,87,81-90,severly rent burdened,1,70,Bay Ridge & Dyker Heights
4013,Brooklyn,87,81-90,severly rent burdened,2,45,Bay Ridge & Dyker Heights
4013,Brooklyn,87,81-90,severly rent burdened,4,17,Bay Ridge & Dyker Heights
4013,Brooklyn,87,81-90,severly rent burdened,5,49,Bay Ridge & Dyker Heights
4013,Brooklyn,88,81-90,severly rent burdened,1,20,Bay Ridge & Dyker Heights
4013,Brooklyn,88,81-90,severly rent burdened,2,131,Bay Ridge & Dyker Heights
4013,Brooklyn,88,81-90,severly rent burdened,4,6,Bay Ridge & Dyker Heights
4013,Brooklyn,89,81-90,severly rent burdened,2,38,Bay Ridge & Dyker Heights
4013,Brooklyn,90,81-90,severly rent burdened,2,14,Bay Ridge & Dyker Heights
4013,Brooklyn,90,81-90,severly rent burdened,4,21,Bay Ridge & Dyker Heights
4013,Brooklyn,91,91-100,severly rent burdened,1,25,Bay Ridge & Dyker Heights
4013,Brooklyn,91,91-100,severly rent burdened,2,52,Bay Ridge & Dyker Heights
4013,Brooklyn,91,91-100,severly rent burdened,4,15,Bay Ridge & Dyker Heights
4013,Brooklyn,92,91-100,severly rent burdened,1,12,Bay Ridge & Dyker Heights
4013,Brooklyn,93,91-100,severly rent burdened,1,77,Bay Ridge & Dyker Heights
4013,Brooklyn,93,91-100,severly rent burdened,4,8,Bay Ridge & Dyker Heights
4013,Brooklyn,94,91-100,severly rent burdened,1,11,Bay Ridge & Dyker Heights
4013,Brooklyn,94,91-100,severly rent burdened,2,27,Bay Ridge & Dyker Heights
4013,Brooklyn,94,91-100,severly rent burdened,4,25,Bay Ridge & Dyker Heights
4013,Brooklyn,95,91-100,severly rent burdened,1,18,Bay Ridge & Dyker Heights
4013,Brooklyn,95,91-100,severly rent burdened,2,9,Bay Ridge & Dyker Heights
4013,Brooklyn,96,91-100,severly rent burdened,3,10,Bay Ridge & Dyker Heights
4013,Brooklyn,97,91-100,severly rent burdened,1,13,Bay Ridge & Dyker Heights
4013,Brooklyn,97,91-100,severly rent burdened,2,31,Bay Ridge & Dyker Heights
4013,Brooklyn,98,91-100,severly rent burdened,1,13,Bay Ridge & Dyker Heights
4013,Brooklyn,98,91-100,severly rent burdened,3,21,Bay Ridge & Dyker Heights
4013,Brooklyn,99,91-100,severly rent burdened,1,13,Bay Ridge & Dyker Heights
4013,Brooklyn,99,91-100,severly rent burdened,3,11,Bay Ridge & Dyker Heights
4013,Brooklyn,100,91-100,severly rent burdened,1,21,Bay Ridge & Dyker Heights
4014,Brooklyn,1,0-10,not rent burdened,4,19,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,2,0-10,not rent burdened,1,17,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,2,0-10,not rent burdened,3,11,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,3,0-10,not rent burdened,1,7,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,3,0-10,not rent burdened,4,14,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,4,0-10,not rent burdened,1,8,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,4,0-10,not rent burdened,2,23,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,5,0-10,not rent burdened,1,11,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,5,0-10,not rent burdened,2,9,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,5,0-10,not rent burdened,3,40,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,5,0-10,not rent burdened,4,15,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,5,0-10,not rent burdened,5,23,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,5,0-10,not rent burdened,7,33,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,6,0-10,not rent burdened,4,7,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,6,0-10,not rent burdened,8,16,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,7,0-10,not rent burdened,1,26,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,7,0-10,not rent burdened,2,35,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,7,0-10,not rent burdened,5,10,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,7,0-10,not rent burdened,8,36,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,8,0-10,not rent burdened,1,9,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,8,0-10,not rent burdened,2,20,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,8,0-10,not rent burdened,4,54,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,8,0-10,not rent burdened,6,21,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,8,0-10,not rent burdened,8,75,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,9,0-10,not rent burdened,2,50,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,9,0-10,not rent burdened,4,24,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,9,0-10,not rent burdened,6,19,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,9,0-10,not rent burdened,8,33,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,10,0-10,not rent burdened,2,49,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,10,0-10,not rent burdened,3,71,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,10,0-10,not rent burdened,4,14,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,10,0-10,not rent burdened,5,30,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,10,0-10,not rent burdened,8,66,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,11,11-20,not rent burdened,1,41,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,11,11-20,not rent burdened,2,51,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,11,11-20,not rent burdened,3,7,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,11,11-20,not rent burdened,4,16,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,11,11-20,not rent burdened,5,96,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,11,11-20,not rent burdened,6,8,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,11,11-20,not rent burdened,7,11,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,12,11-20,not rent burdened,1,29,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,12,11-20,not rent burdened,2,96,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,12,11-20,not rent burdened,3,43,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,12,11-20,not rent burdened,4,111,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,12,11-20,not rent burdened,5,73,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,12,11-20,not rent burdened,8,59,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,13,11-20,not rent burdened,1,20,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,13,11-20,not rent burdened,2,83,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,13,11-20,not rent burdened,3,89,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,13,11-20,not rent burdened,4,85,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,13,11-20,not rent burdened,6,8,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,13,11-20,not rent burdened,8,13,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,14,11-20,not rent burdened,1,108,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,14,11-20,not rent burdened,2,83,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,14,11-20,not rent burdened,3,99,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,14,11-20,not rent burdened,4,95,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,14,11-20,not rent burdened,6,51,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,14,11-20,not rent burdened,8,49,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,15,11-20,not rent burdened,1,43,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,15,11-20,not rent burdened,2,64,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,15,11-20,not rent burdened,3,133,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,15,11-20,not rent burdened,4,80,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,15,11-20,not rent burdened,5,18,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,15,11-20,not rent burdened,8,39,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,16,11-20,not rent burdened,1,57,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,16,11-20,not rent burdened,2,132,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,16,11-20,not rent burdened,4,107,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,16,11-20,not rent burdened,5,39,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,16,11-20,not rent burdened,6,12,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,16,11-20,not rent burdened,8,52,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,17,11-20,not rent burdened,1,95,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,17,11-20,not rent burdened,2,132,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,17,11-20,not rent burdened,3,197,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,17,11-20,not rent burdened,4,44,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,17,11-20,not rent burdened,5,38,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,17,11-20,not rent burdened,6,9,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,17,11-20,not rent burdened,7,24,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,17,11-20,not rent burdened,8,43,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,18,11-20,not rent burdened,1,69,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,18,11-20,not rent burdened,2,96,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,18,11-20,not rent burdened,3,88,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,18,11-20,not rent burdened,4,27,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,18,11-20,not rent burdened,5,57,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,18,11-20,not rent burdened,8,17,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,19,11-20,not rent burdened,1,139,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,19,11-20,not rent burdened,2,141,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,19,11-20,not rent burdened,3,122,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,19,11-20,not rent burdened,4,56,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,19,11-20,not rent burdened,5,30,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,19,11-20,not rent burdened,7,20,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,19,11-20,not rent burdened,8,14,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,20,11-20,not rent burdened,1,77,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,20,11-20,not rent burdened,2,156,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,20,11-20,not rent burdened,3,46,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,20,11-20,not rent burdened,4,104,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,20,11-20,not rent burdened,5,10,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,20,11-20,not rent burdened,6,19,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,20,11-20,not rent burdened,8,35,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,21,21-30,not rent burdened,1,68,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,21,21-30,not rent burdened,2,98,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,21,21-30,not rent burdened,3,60,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,21,21-30,not rent burdened,4,59,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,21,21-30,not rent burdened,5,41,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,21,21-30,not rent burdened,6,9,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,21,21-30,not rent burdened,7,25,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,21,21-30,not rent burdened,8,43,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,22,21-30,not rent burdened,1,29,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,22,21-30,not rent burdened,2,112,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,22,21-30,not rent burdened,3,35,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,22,21-30,not rent burdened,4,59,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,22,21-30,not rent burdened,6,15,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,22,21-30,not rent burdened,7,36,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,22,21-30,not rent burdened,8,64,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,23,21-30,not rent burdened,1,128,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,23,21-30,not rent burdened,2,49,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,23,21-30,not rent burdened,3,76,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,23,21-30,not rent burdened,4,54,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,23,21-30,not rent burdened,5,42,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,23,21-30,not rent burdened,6,25,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,23,21-30,not rent burdened,7,37,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,24,21-30,not rent burdened,1,56,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,24,21-30,not rent burdened,2,131,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,24,21-30,not rent burdened,3,37,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,24,21-30,not rent burdened,4,13,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,24,21-30,not rent burdened,5,29,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,24,21-30,not rent burdened,6,88,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,24,21-30,not rent burdened,8,34,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,25,21-30,not rent burdened,1,129,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,25,21-30,not rent burdened,2,125,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,25,21-30,not rent burdened,3,55,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,25,21-30,not rent burdened,4,20,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,25,21-30,not rent burdened,5,130,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,25,21-30,not rent burdened,6,20,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,25,21-30,not rent burdened,7,21,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,25,21-30,not rent burdened,8,46,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,26,21-30,not rent burdened,1,156,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,26,21-30,not rent burdened,2,132,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,26,21-30,not rent burdened,3,38,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,26,21-30,not rent burdened,4,35,"Borough Park, Kensington & Ocean Parkway"
4014,Brooklyn,26,21-30,not rent burdened,5,32,"Borough Park, Kensington & Ocean Parkway"
